Paper Title,Hallmark,Score,Is_Aging_Related
"Sirtuin 6 (SIRT6) Content and Hypoxia‐Inducible Factor 1‐Alpha (HIF‐1α) Expression in Human Umbilical Vein Endothelial Cells (HUVECs) in Response to Cyanidin‐3‐O‐ β‐glucoside (C3G): Pregnancy Complicated by Diabetes (PCD) vs. Normoglycemic Pregnancy (NP)","mitochondrial dysfunction",0.421223521232605,Yes
"Abstract B16: Loss of SIRT6 reactivates the RNA-binding protein Lin28b to drive pancreatic cancer","epigenetic alterations",3.9238853752613068,Yes
"人参皂苷Rg 1 基于SIRT6/NF-κB信号通路对辐射致造血干/祖细胞衰老的保护作用","None",0,No
"[Effects of SIRT6 in cardiovascular, cancer and metabolic diseases].","epigenetic alterations",1.2215510606765747,Yes
"Modulación redox de Sirt6, enzima clave del metabolismo y la inflamación","None",0,No
"Comparison of biological characteristics of nucleus pulposus mesenchymal stem cells from non-degenerative and degenerative nucleus pulposus in rats","None",0,No
"Identification of rare and common variants of SIRT6 gene in long-lived individuals","None",0,No
"Silent information regulator protein 6 and autophagy in age-related macular degeneration","disabled macroautophagy",1.3288749754428864,Yes
"Silent information regulator protein 6 and autophagy in age-related macular degeneration","cellular senescence",0.6301122903823853,Yes
"Effect of SIRT6 on migratory and proliferative activity of skin fibroblasts in the elderly and their mechanisms","epigenetic alterations",1.113806039094925,Yes
"Effects of cigarette smoke extract on the expression of SIRT6 and Caspase-9 in human bronchial epithelial cells","None",0,No
"Effect and mechanism of silent information regulator 6 on gluconeogenesis in chronic-on-acute liver failure","deregulated nutrient sensing",0.09977933764457703,Yes
"Corneal wound healing and the Notch signaling pathway","None",0,No
"PS-029-5 非小細胞肺がんにおけるSIRT6発現の臨床病理学的意義について(PS-029 肺 基礎-1,ポスターセッション,第114回日本外科学会定期学術集会)","epigenetic alterations",0.44869306683540344,Yes
"Comparison Of Exercise-induced Regulation Of Skeletal Muscle Hif-1α Between Endurance Trained And Untrained Individuals","deregulated nutrient sensing",0.07035142183303833,Yes
"The Role Of Aerobic Physical Training On Colon Tumor Metabolic Reprogramming","None",0,No
"Role of Nampt-Sirt6 axis in renal proximal tubules in extracellular matrix deposition in diabetic nephropathy (審査報告)","intercellular communication",0.5685248374938965,Yes
"Abstract 4052: Effects of CRISPR/Cas9-mediated knockout of SIRT6 in human melanoma cells, <i>in vitro</i> and <i>in vivo</i>","epigenetic alterations",0.44394224882125854,Yes
"SIRT6 與 SIRT7 作為頭頸癌症血行中標誌之潛力","None",0,No
"Hack and /: lightning hacks strike twice","None",0,No
"The Improving Therapeutic Effects of SIRT6 in Lung Adenocarcinoma Cells after Irradiation","None",0,No
"ヒト軟骨細胞においてSIRT6抑制は細胞老化,DNA損傷,テロメア機能不全をきたす","None",0,No
"High Cytoplasmic FOXO3 Expression Associated with Poor Prognosis in Rectal Cancer Patients Received Preoperative Radiotherapy: A Study from Swedish Clinical Trial of Preoperative Radiotherapy to Big Database Analysis","None",0,No
"Effect of Nutritional Stress on the Expression of Sirtuin Gene Family","epigenetic alterations",4.534908413887024,Yes
"Omics of Long-Lived Mammals and Links to Human Centenarians","epigenetic alterations",0.5484554767608643,Yes
"Complementary and Integrated Studies of Longevity and Healthy Aging","epigenetic alterations",0.9094377756118774,Yes
"Linking Epigenetics, Metabolism and Cancer: Lessons From SIRT6","epigenetic alterations",3.0338700115680695,Yes
"Mechanisms of Lifespan Extension by Sirt6 in Drosophila melanogaster","epigenetic alterations",2.441422551870346,Yes
"Mechanisms of Lifespan Extension by Sirt6 in Drosophila melanogaster","disabled macroautophagy",0.4372811019420624,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT7","epigenetic alterations",4.400637686252594,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT7","genome instability",1.0353277027606964,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT7","cellular senescence",0.5183078646659851,Yes
"SIRT6 slows VSMC senescence and atherogenesis","cellular senescence",0.8453245162963867,Yes
"SIRT6 slows VSMC senescence and atherogenesis","epigenetic alterations",0.5547565817832947,Yes
"SIRT6&amp;nbsp;Promotes&amp;nbsp;Osteogenic Differentiation&amp;nbsp;of&amp;nbsp;Adipose-Derived&amp;nbsp;Mesenchymal Stem Cells&amp;nbsp;Through&amp;nbsp;Activating&amp;nbsp;Notch Signaling&amp;nbsp;Via&amp;nbsp;Antagonizing DNMT1","stem cell exhaustion",0.49794435501098633,Yes
"SIRT6&amp;nbsp;Promotes&amp;nbsp;Osteogenic Differentiation&amp;nbsp;of&amp;nbsp;Adipose-Derived&amp;nbsp;Mesenchymal Stem Cells&amp;nbsp;Through&amp;nbsp;Activating&amp;nbsp;Notch Signaling&amp;nbsp;Via&amp;nbsp;Antagonizing DNMT1","epigenetic alterations",0.6049612462520599,Yes
"SIRT6&amp;nbsp;Promotes&amp;nbsp;Osteogenic Differentiation&amp;nbsp;of&amp;nbsp;Adipose-Derived&amp;nbsp;Mesenchymal Stem Cells&amp;nbsp;Through&amp;nbsp;Activating&amp;nbsp;Notch Signaling&amp;nbsp;Via&amp;nbsp;Antagonizing DNMT1","genome instability",0.08141547441482544,Yes
"Abstract 13183: The Nuclear Sirtuin, Sirt6 Mitigates Muscle Atrophy Associated With Cancer","epigenetic alterations",1.3747056722640991,Yes
"SIRTUINY – INTRYGUJĄCE WIELOZADANIOWE „STRAŻNICZKI” PROCESÓW ŻYCIOWYCH","epigenetic alterations",3.879290223121643,Yes
"SIRTUINY – INTRYGUJĄCE WIELOZADANIOWE „STRAŻNICZKI” PROCESÓW ŻYCIOWYCH","genome instability",0.33265966176986694,Yes
"カロリー制限などによるサーチュインの活性化と老化 : SIRT1, SIRT3, SIRT6","epigenetic alterations",0.8577446639537811,Yes
"Sirtuins triggered by fasting - potential mediators of longevity","epigenetic alterations",1.9603183567523956,Yes
"Sirtuins triggered by fasting - potential mediators of longevity","telomere attrition",0.4822328984737396,Yes
"Exosomes Derived from SIRT6 Transfected Urine-Derived Stem Cells Improves Renal Fibrosis","epigenetic alterations",0.44095325469970703,Yes
"人参皂苷Rg1在造血干/祖细胞连续移植中对延缓细胞衰老的作用与去乙酰化酶6/核因子-κB信号轴的关系","None",0,No
"The role of SIRT6 in oral squamous cell carcinoma","None",0,No
"FEATURES OF miRNA ASSOCIATIONS WITH mRNA OF MYOCARDIAL INFARCTION CANDIDATE GENES","None",0,No
"がんを病む子どもたちへのデス・エデュケーション (生と死から学ぶいのちの教育) -- (学校教育以外における取り組み)","None",0,No
"The role of sirtuins in epigenetic regulation","epigenetic alterations",1.7714442610740662,Yes
"The role of sirtuins in epigenetic regulation","genome instability",0.1577916145324707,Yes
"Sirtuins in Cutaneous Wound Healing and Skin Regeneration","chronic inflammation",0.5450369119644165,Yes
"450 DISRUPTION OF TGF-β SIGNALING PROMOTES LIVER DISEASES PROGRESSION FROM NAFLD/NASH TO HCC THROUGH SIRT6 REGULATION","None",0,No
"[Implication of sirtuins and kisspeptin in ovarian aging.]","epigenetic alterations",0.6858342587947845,Yes
"Sirtuin6 induces mitophagy in UVB irradiated human keratinocytes","disabled macroautophagy",0.9989970922470093,Yes
"Activated mTORC1-SIRT6 Mediates Myofibroblast Differentiation and Idiopathic Pulmonary Fibrosis","None",0,No
"SIRT6 Regulates Telomere Movement in the Presence and Absence of Oxidative Damage","telomere attrition",0.8641458749771118,Yes
"SIRT6 Regulates Telomere Movement in the Presence and Absence of Oxidative Damage","mitochondrial dysfunction",1.227637231349945,Yes
"SIRT6 Regulates Telomere Movement in the Presence and Absence of Oxidative Damage","epigenetic alterations",1.0640357732772827,Yes
"SIRT6 Regulates Telomere Movement in the Presence and Absence of Oxidative Damage","genome instability",0.8874526023864746,Yes
"Inactivation of Wnt/β‐catenin signaling pathway by SIRT 6 inhibits tumor growth and proliferation in hepatocellular carcinoma","epigenetic alterations",1.3091856837272644,Yes
"【結語】SIRT6は,293T細胞におけるIGF2発現を制御する。【JST・京大機械翻訳】","None",0,No
"心血管疾患におけるSIRT6の役割研究進展【JST・京大機械翻訳】","None",0,No
"The protein deacetylase SIRT6 suppresses cardiomyocyte senescence by protecting mitochondria","cellular senescence",0.8811891078948975,Yes
"The protein deacetylase SIRT6 suppresses cardiomyocyte senescence by protecting mitochondria","telomere attrition",1.6119132041931152,Yes
"The protein deacetylase SIRT6 suppresses cardiomyocyte senescence by protecting mitochondria","epigenetic alterations",1.055027425289154,Yes
"The protein deacetylase SIRT6 suppresses cardiomyocyte senescence by protecting mitochondria","genome instability",0.0799131989479065,Yes
"Abstract 200: Role of Silent Mating Type Information Regulation 2 Homolog - 6 in Wound Healing in Diabetes","mitochondrial dysfunction",0.49972009658813477,Yes
"Abstract 200: Role of Silent Mating Type Information Regulation 2 Homolog - 6 in Wound Healing in Diabetes","chronic inflammation",0.4865936040878296,Yes
"Abstract 200: Role of Silent Mating Type Information Regulation 2 Homolog - 6 in Wound Healing in Diabetes","epigenetic alterations",0.9194597899913788,Yes
"SIRT1/SIRT6-Nrf2経路のアップレギュレーションによるシスプラチンの抗腫瘍活性増強を伴うダフネチン減弱シスプラチン誘発急性腎毒性【JST・京大機械翻訳】","None",0,No
"The effects of aging on SIRT6 protein levels in various tissues of rats","epigenetic alterations",1.3629767298698425,Yes
"Muscle‐Specific Over‐Expression of the NAD <sup>+</sup> ‐Dependent Nuclear Sirtuin SIRT6, Suppresses Cancer‐Associated Cachexia","epigenetic alterations",1.5686327815055847,Yes
"Abstract 2001: Krupple like factor 10 modulates stem cell phenotype of pancreatic adenocarcinoma via transcriptional regulation of Notch signal pathway","stem cell exhaustion",0.42638668417930603,Yes
"Olive Oil And Endurance Training Protect Against The Effects Of A High-fat Diet On Sirtuins, Protein Acetylation And NAD+ Status In Rat Muscle","epigenetic alterations",1.4851002395153046,Yes
"Olive Oil And Endurance Training Protect Against The Effects Of A High-fat Diet On Sirtuins, Protein Acetylation And NAD+ Status In Rat Muscle","stem cell exhaustion",0.0,Yes
"Особенности проектирования цветового пространства Смоленска в послевоенный период","None",0,No
"Abstract 1984: Crosstalk between sirtuins and TGF-β signaling suppresses liver cancer","epigenetic alterations",0.7771624028682709,Yes
"Abstract 1984: Crosstalk between sirtuins and TGF-β signaling suppresses liver cancer","stem cell exhaustion",0.5915144681930542,Yes
"SIRT6は長寿命種におけるより効率的なDNA二本鎖切断修復に関与する【JST・京大機械翻訳】","None",0,No
"肥満と糖尿病におけるSIRT6の役割【JST・京大機械翻訳】","None",0,No
"Role and mechanism of SIRT6 in liver diseases","epigenetic alterations",0.6237195134162903,Yes
"Sirt6 links genome stability and tumor suppressionpathways to longevity maintenance","epigenetic alterations",0.9183408319950104,Yes
"Sirt6 links genome stability and tumor suppressionpathways to longevity maintenance","genome instability",0.45509597659111023,Yes
"Resveratrol Blocks Retrotransposition of LINE-1 Through PPAR α and Sirtuin-6","epigenetic alterations",1.533815324306488,Yes
"Resveratrol Blocks Retrotransposition of LINE-1 Through PPAR α and Sirtuin-6","genome instability",0.8093193769454956,Yes
"Ubiquitin-Specific Protease 10 Suppresses Cardiac Hypertrophy by Inhibiting Sirt6","loss of proteostasis",0.7164331078529358,Yes
"Anti-oxidative effects of nicotinamide mononucleotide, a regulator of aging, on rat high glucose-induced tenocytes in vitro","mitochondrial dysfunction",1.01282799243927,Yes
"エピジェネティック調節因子SIRT6はマウス酸化ストレスを減少させることにより肝臓をアルコール誘導組織損傷から保護する。【JST・京大機械翻訳】","None",0,No
"Design, synthesis and biological evaluation of novel and selective SIRT6 inhibitors","None",0,No
"六味地黄丸基于SIRT6/NF-κB信号通路对糖尿病伴肝损伤的保护作用","chronic inflammation",0.4198121726512909,Yes
"SIRT6-Autophagy-Warburg Effect Axis in Papillary Thyroid Cancer","disabled macroautophagy",0.7205973863601685,Yes
"El folklore relacionado con la basílica paleocristiana de Marialba de la Ribera (León)","None",0,No
"Su vagonų sąstatais ant vagonų galima kelti bet kokias balnines puspriekabes","None",0,No
"Convergent plate margin east of North Island, New Zealand","None",0,No
"High numerical aperture planar waveguides","None",0,No
"MnOx／TiO2-Al2O3催化剂在超临界水氧化中的应用","None",0,No
"S. Maria Annunciata di Bienno e la pittura bresciana tra Quattro e Cinquecento. Introduzione","None",0,No
"El Instituto de Chartered Accountants, en Inglaterra y Gales","None",0,No
"特別論考 システマティック・ケア・カンファレンス(SCC)の考え方・進め方 (特集 多職種が集うケア・カンファレンスの開き方)","None",0,No
"Intranet Before Internet--Let's Talk to Our Neighbors Before Perfecting Our Global Conversation.","None",0,No
"The Historical Method of Inquiry in a Teacher Training Program: Theory and Metatheory.","None",0,No
"EL PROCESO DE TRABAJO EN LA UNIVERSIDAD Y EL SINDICALISMO UNIVERSITARIO","None",0,No
"Spanish and EU Law published at B.O.E. and D.O.C.E. from December 2003 to February 2004","None",0,No
"Konsekvenser av placering i särskolan","None",0,No
"P2‐54: Lack of TRPA1‐mediated effect in cigarette smoke‐induced inhibition of phagocytosis","None",0,No
"Nuclear NAD<sup>+</sup> homeostasis is essential for naive and chemoresistant <i>BRCA1/2</i>-deficient tumor survival","genome instability",1.2151553332805634,Yes
"mTORC1 Signaling Pathway Mediated SIRT6 Overexpression in TGF-β1-Induced Pulmonary Fibrosis","disabled macroautophagy",0.6566541790962219,Yes
"mTORC1 Signaling Pathway Mediated SIRT6 Overexpression in TGF-β1-Induced Pulmonary Fibrosis","epigenetic alterations",0.6476761698722839,Yes
"mTORC1 Signaling Pathway Mediated SIRT6 Overexpression in TGF-β1-Induced Pulmonary Fibrosis","stem cell exhaustion",0.05995345115661621,Yes
